customer_id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure_arrival_time_convenience,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on_board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
86300,M,disloyal,42,personal,eco,331,4.0,,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5,4.0,4.0,5.0,16,13,neutral or dissatisfied
43462,M,disloyal,36,business,eco,524,3.0,,4.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,3,3.0,3.0,3.0,49,95,neutral or dissatisfied
14897,F,loyal,23,business,business,2873,,,,3.0,3.0,3.0,5.0,3.0,5.0,4.0,1,3.0,4.0,3.0,0,0,satisfied
60042,F,disloyal,25,business,business,1065,1.0,,1.0,5.0,5.0,1.0,5.0,5.0,5.0,3.0,5,3.0,4.0,5.0,0,0,neutral or dissatisfied
94348,F,disloyal,25,business,business,293,1.0,,1.0,1.0,4.0,1.0,4.0,4.0,4.0,2.0,5,3.0,4.0,4.0,0,0,neutral or dissatisfied
33258,M,loyal,46,personal,eco plus,102,,4.0,,3.0,1.0,,1.0,1.0,4.0,1.0,4,3.0,4.0,1.0,2,4,satisfied
38600,F,loyal,32,business,business,231,,,,3.0,5.0,5.0,5.0,5.0,5.0,4.0,2,5.0,3.0,5.0,76,80,satisfied
118578,F,loyal,48,business,business,3178,,,,4.0,4.0,5.0,4.0,1.0,1.0,1.0,1,4.0,1.0,4.0,0,0,satisfied
106496,M,disloyal,28,business,business,495,,,,1.0,3.0,,3.0,3.0,4.0,2.0,4,4.0,4.0,3.0,0,0,satisfied
37277,M,disloyal,44,business,business,1074,1.0,,,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1,3.0,5.0,3.0,0,0,neutral or dissatisfied
129441,F,loyal,67,personal,eco,236,,4.0,,4.0,4.0,5.0,5.0,1.0,1.0,,1,5.0,1.0,3.0,0,0,satisfied
47748,M,disloyal,27,business,eco,329,1.0,,1.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,3,2.0,4.0,5.0,9,5,neutral or dissatisfied
44171,M,loyal,43,personal,business,157,3.0,4.0,,1.0,2.0,4.0,5.0,5.0,5.0,,5,4.0,5.0,5.0,40,29,neutral or dissatisfied
61177,F,disloyal,15,business,business,967,5.0,,5.0,2.0,2.0,5.0,2.0,2.0,5.0,3.0,5,5.0,4.0,2.0,1,11,satisfied
50679,M,loyal,67,personal,eco,77,3.0,5.0,,2.0,4.0,,4.0,4.0,5.0,2.0,4,4.0,5.0,4.0,106,102,neutral or dissatisfied
120797,M,loyal,65,personal,business,666,4.0,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5,5.0,5.0,3.0,104,101,neutral or dissatisfied
50493,M,loyal,35,personal,eco,110,,5.0,,2.0,3.0,,3.0,3.0,2.0,3.0,3,2.0,2.0,3.0,77,74,satisfied
97069,M,disloyal,25,business,business,715,4.0,,5.0,1.0,4.0,5.0,4.0,4.0,3.0,3.0,4,5.0,4.0,4.0,0,0,satisfied
113611,M,loyal,64,personal,eco,236,4.0,4.0,,2.0,5.0,,5.0,5.0,5.0,2.0,1,5.0,3.0,5.0,2,0,satisfied
21106,M,loyal,34,personal,eco,106,3.0,4.0,,5.0,4.0,,4.0,4.0,5.0,2.0,5,5.0,5.0,4.0,0,0,neutral or dissatisfied
58540,M,disloyal,23,business,business,1514,,3.0,,4.0,3.0,,3.0,3.0,4.0,3.0,5,5.0,4.0,3.0,0,0,satisfied
89085,F,disloyal,21,business,business,1947,,3.0,,4.0,2.0,3.0,2.0,2.0,5.0,4.0,5,4.0,4.0,2.0,0,0,satisfied
31945,M,disloyal,25,business,business,216,3.0,,3.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,5,4.0,4.0,5.0,0,0,neutral or dissatisfied
41794,M,loyal,23,business,business,1538,,3.0,,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4,4.0,3.0,4.0,0,0,satisfied
14852,M,loyal,30,business,business,1940,,,,5.0,1.0,1.0,1.0,1.0,5.0,4.0,2,5.0,3.0,1.0,0,10,satisfied
10540,F,loyal,48,business,business,1680,,5.0,,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4,3.0,4.0,3.0,0,0,satisfied
15764,M,disloyal,26,business,eco,292,2.0,,2.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,2,2.0,4.0,3.0,6,6,neutral or dissatisfied
40795,F,disloyal,36,business,eco,588,3.0,,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3,1.0,3.0,3.0,0,0,neutral or dissatisfied
78243,F,loyal,41,business,business,1586,,5.0,,2.0,3.0,5.0,5.0,2.0,2.0,2.0,2,5.0,2.0,4.0,0,0,satisfied
70262,F,disloyal,27,business,business,852,,,,1.0,2.0,,2.0,2.0,4.0,2.0,4,5.0,5.0,2.0,32,12,satisfied
73657,M,loyal,60,business,business,192,,4.0,,1.0,2.0,5.0,4.0,5.0,5.0,5.0,5,5.0,5.0,4.0,0,0,satisfied
64635,F,loyal,51,business,business,247,,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4,5.0,4.0,4.0,0,2,satisfied
66154,F,loyal,61,personal,business,550,3.0,,3.0,2.0,5.0,5.0,5.0,1.0,1.0,3.0,1,5.0,1.0,3.0,0,51,neutral or dissatisfied
22484,F,loyal,27,personal,eco,145,2.0,5.0,,1.0,5.0,,5.0,5.0,3.0,4.0,4,5.0,5.0,5.0,0,14,neutral or dissatisfied
698,M,loyal,18,business,business,2301,3.0,4.0,2.0,2.0,,1.0,3.0,,3.0,2.0,4,3.0,3.0,,33,35,neutral or dissatisfied
84878,M,loyal,51,personal,eco,547,2.0,,3.0,1.0,3.0,3.0,2.0,3.0,5.0,2.0,5,4.0,5.0,3.0,7,3,neutral or dissatisfied
41805,F,loyal,24,business,eco,489,,4.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,2.0,2,3.0,2.0,4.0,0,0,satisfied
83219,F,loyal,43,personal,business,1979,1.0,,1.0,2.0,4.0,4.0,4.0,5.0,5.0,1.0,5,5.0,5.0,4.0,0,0,neutral or dissatisfied
85828,F,loyal,10,personal,eco,666,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5,4.0,4.0,3.0,0,0,neutral or dissatisfied
89913,F,disloyal,25,business,business,1416,2.0,,2.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,4,4.0,4.0,3.0,0,0,neutral or dissatisfied
119207,M,disloyal,40,business,eco,290,2.0,,2.0,4.0,5.0,2.0,5.0,5.0,4.0,1.0,3,1.0,3.0,5.0,0,0,neutral or dissatisfied
100564,F,loyal,10,personal,business,486,3.0,,3.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,5,5.0,5.0,1.0,24,17,neutral or dissatisfied
3304,M,loyal,46,personal,eco plus,483,3.0,,3.0,2.0,5.0,3.0,1.0,5.0,5.0,2.0,5,5.0,4.0,5.0,0,0,neutral or dissatisfied
97613,F,disloyal,22,business,business,764,5.0,,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5,3.0,4.0,5.0,11,0,satisfied
126944,F,disloyal,24,business,eco,338,3.0,,3.0,1.0,5.0,3.0,5.0,5.0,4.0,2.0,4,3.0,5.0,5.0,0,0,neutral or dissatisfied
7180,M,loyal,54,business,business,135,,5.0,,4.0,2.0,5.0,4.0,3.0,3.0,3.0,3,5.0,3.0,3.0,0,0,satisfied
113410,F,disloyal,24,business,eco,226,,,,1.0,2.0,,5.0,2.0,5.0,2.0,5,3.0,5.0,2.0,8,0,satisfied
6336,F,disloyal,24,business,eco,296,5.0,,5.0,2.0,2.0,5.0,4.0,2.0,5.0,4.0,4,5.0,5.0,2.0,0,0,satisfied
128926,F,disloyal,25,business,business,414,5.0,,5.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4,3.0,5.0,4.0,0,0,satisfied
101414,F,loyal,53,personal,eco,486,4.0,,4.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,5,5.0,5.0,4.0,12,18,neutral or dissatisfied
55163,F,loyal,29,personal,eco,1609,,5.0,,1.0,4.0,,4.0,4.0,5.0,3.0,4,4.0,4.0,4.0,11,5,satisfied
89293,M,disloyal,20,business,business,453,4.0,,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,5,5.0,5.0,5.0,8,7,satisfied
102321,F,loyal,23,business,business,414,1.0,,,3.0,5.0,,2.0,5.0,1.0,5.0,3,3.0,2.0,5.0,10,11,neutral or dissatisfied
32593,M,loyal,33,business,business,3153,,5.0,,4.0,3.0,3.0,3.0,3.0,3.0,4.0,1,1.0,2.0,3.0,0,0,satisfied
84660,F,disloyal,25,business,business,2182,1.0,,1.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,4,4.0,5.0,5.0,7,5,neutral or dissatisfied
109239,M,loyal,41,personal,eco,722,,4.0,,4.0,3.0,,3.0,3.0,1.0,2.0,1,3.0,5.0,3.0,0,0,satisfied
45956,F,disloyal,23,business,eco,563,5.0,,5.0,2.0,2.0,5.0,2.0,2.0,3.0,1.0,1,4.0,3.0,2.0,0,0,satisfied
25430,F,disloyal,22,business,eco,669,1.0,,1.0,3.0,5.0,1.0,5.0,5.0,1.0,5.0,4,1.0,3.0,5.0,2,0,neutral or dissatisfied
6258,F,disloyal,24,business,eco,585,4.0,,4.0,1.0,5.0,4.0,3.0,5.0,3.0,3.0,5,3.0,4.0,5.0,89,82,satisfied
32477,F,loyal,33,business,business,2933,,4.0,,3.0,5.0,1.0,2.0,4.0,4.0,4.0,4,1.0,4.0,4.0,0,0,satisfied
87884,F,loyal,49,personal,eco plus,214,1.0,4.0,,1.0,1.0,2.0,1.0,1.0,1.0,,1,3.0,1.0,3.0,2,0,neutral or dissatisfied
1291,M,loyal,35,personal,eco,158,,4.0,,1.0,4.0,,4.0,4.0,5.0,4.0,5,3.0,5.0,4.0,0,0,satisfied
41658,M,loyal,34,business,business,3350,,,,3.0,1.0,3.0,2.0,4.0,4.0,4.0,4,2.0,4.0,5.0,0,0,satisfied
108159,F,loyal,54,personal,eco,1166,1.0,1.0,,2.0,5.0,2.0,3.0,3.0,3.0,,3,1.0,3.0,2.0,0,1,neutral or dissatisfied
42048,M,disloyal,29,business,eco,106,3.0,,3.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,3,4.0,5.0,5.0,0,0,neutral or dissatisfied
95415,F,loyal,44,business,business,189,,4.0,,1.0,4.0,5.0,4.0,1.0,1.0,1.0,1,3.0,1.0,3.0,2,0,satisfied
51080,F,loyal,35,personal,eco,89,4.0,4.0,,1.0,3.0,,3.0,3.0,3.0,2.0,5,4.0,5.0,3.0,0,0,neutral or dissatisfied
45038,M,loyal,33,business,eco plus,837,,,,5.0,4.0,,4.0,4.0,3.0,3.0,2,3.0,4.0,4.0,0,0,satisfied
21368,F,disloyal,26,business,eco,554,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4,1.0,1.0,1.0,57,48,neutral or dissatisfied
50674,M,loyal,20,personal,eco,190,2.0,2.0,,4.0,3.0,,1.0,3.0,1.0,3.0,4,3.0,4.0,3.0,62,70,neutral or dissatisfied
65889,F,loyal,22,business,business,569,1.0,,,4.0,3.0,,3.0,3.0,1.0,5.0,3,1.0,3.0,3.0,0,0,neutral or dissatisfied
29091,F,loyal,17,personal,eco,605,1.0,5.0,,3.0,1.0,,1.0,1.0,3.0,2.0,5,4.0,4.0,1.0,0,0,neutral or dissatisfied
58333,M,disloyal,23,business,business,296,5.0,,5.0,1.0,1.0,5.0,1.0,1.0,4.0,3.0,4,4.0,4.0,1.0,0,0,satisfied
120336,F,loyal,51,personal,eco plus,268,2.0,3.0,,5.0,5.0,5.0,5.0,5.0,5.0,,5,2.0,5.0,5.0,0,0,neutral or dissatisfied
102260,F,loyal,52,business,business,3209,,1.0,1.0,4.0,4.0,5.0,5.0,2.0,2.0,2.0,2,4.0,2.0,3.0,0,0,satisfied
122378,M,disloyal,37,business,eco,129,,5.0,,4.0,4.0,,4.0,4.0,3.0,5.0,1,1.0,3.0,4.0,0,0,satisfied
49228,M,loyal,32,business,business,1634,,,,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4,3.0,1.0,4.0,0,0,satisfied
37847,M,loyal,21,business,eco,937,,4.0,,3.0,2.0,,2.0,2.0,4.0,2.0,1,4.0,5.0,2.0,49,29,satisfied
20941,M,loyal,24,business,eco,689,,4.0,,5.0,5.0,,5.0,5.0,2.0,3.0,4,5.0,4.0,5.0,1,13,satisfied
17400,F,disloyal,27,business,eco,351,1.0,,1.0,2.0,5.0,1.0,1.0,5.0,4.0,2.0,3,1.0,3.0,5.0,1,8,neutral or dissatisfied
33012,M,loyal,33,personal,eco,163,3.0,5.0,,4.0,3.0,,3.0,3.0,3.0,4.0,5,1.0,3.0,3.0,0,2,neutral or dissatisfied
126539,F,disloyal,22,business,eco,644,4.0,,4.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,5,4.0,4.0,2.0,0,0,satisfied
43681,M,disloyal,25,business,eco,257,2.0,,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1,1.0,5.0,3.0,10,2,neutral or dissatisfied
80326,F,loyal,29,personal,eco,746,,3.0,,3.0,5.0,,5.0,5.0,3.0,2.0,3,3.0,3.0,5.0,0,0,satisfied
53826,M,disloyal,26,business,eco,191,4.0,,4.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,4,5.0,3.0,3.0,34,28,neutral or dissatisfied
42856,F,loyal,50,personal,eco,328,3.0,,5.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,2,4.0,4.0,3.0,0,0,neutral or dissatisfied
99390,M,disloyal,24,business,eco,337,4.0,,4.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,5,5.0,4.0,2.0,23,6,neutral or dissatisfied
28156,M,loyal,22,business,eco,569,,5.0,5.0,5.0,,1.0,4.0,,4.0,5.0,3,3.0,3.0,,0,0,neutral or dissatisfied
14233,M,loyal,32,business,eco plus,692,,,,2.0,2.0,,2.0,2.0,2.0,3.0,1,1.0,3.0,2.0,0,0,satisfied
24018,F,disloyal,38,business,eco,427,1.0,,,3.0,,5.0,4.0,3.0,5.0,4.0,4,4.0,2.0,4.0,179,178,neutral or dissatisfied
24575,F,loyal,29,business,eco plus,696,,,,1.0,4.0,,4.0,4.0,2.0,5.0,3,2.0,1.0,4.0,0,0,satisfied
50623,M,loyal,58,personal,eco,89,2.0,5.0,,3.0,5.0,,5.0,5.0,3.0,1.0,4,4.0,4.0,5.0,0,0,neutral or dissatisfied
40272,F,loyal,10,personal,eco,436,,5.0,,2.0,2.0,,2.0,2.0,3.0,5.0,4,4.0,5.0,2.0,0,0,satisfied
26753,F,loyal,29,business,business,859,1.0,,,3.0,4.0,,4.0,4.0,3.0,3.0,3,1.0,3.0,4.0,0,0,neutral or dissatisfied
87772,M,loyal,45,business,business,2131,,4.0,,2.0,4.0,5.0,5.0,4.0,4.0,4.0,3,5.0,4.0,4.0,25,16,satisfied
25820,F,loyal,52,personal,eco,1747,3.0,,2.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,1,4.0,1.0,3.0,50,37,neutral or dissatisfied
50812,M,loyal,19,personal,eco,109,3.0,5.0,,1.0,5.0,,5.0,5.0,5.0,1.0,2,1.0,1.0,5.0,86,72,neutral or dissatisfied
119286,M,loyal,39,business,business,214,,4.0,,2.0,3.0,5.0,4.0,3.0,3.0,3.0,3,3.0,3.0,4.0,0,0,satisfied
30008,F,loyal,30,business,business,3350,,3.0,,2.0,5.0,5.0,5.0,5.0,4.0,2.0,1,1.0,4.0,5.0,0,0,satisfied
7929,M,loyal,32,personal,eco,864,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3,3.0,2.0,3.0,0,0,neutral or dissatisfied
90133,F,disloyal,18,business,business,983,4.0,,4.0,3.0,1.0,4.0,1.0,1.0,4.0,3.0,4,3.0,5.0,1.0,5,0,satisfied
2504,M,loyal,50,business,business,1691,,,,1.0,5.0,4.0,4.0,3.0,3.0,3.0,3,5.0,3.0,5.0,0,0,satisfied
14325,F,loyal,14,personal,eco,395,,3.0,,3.0,4.0,,4.0,4.0,2.0,3.0,3,4.0,4.0,4.0,0,0,satisfied
25983,F,disloyal,33,business,eco,577,3.0,,3.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,5,1.0,1.0,2.0,3,5,neutral or dissatisfied
50246,F,disloyal,25,business,eco,373,3.0,,3.0,2.0,4.0,3.0,4.0,4.0,1.0,5.0,2,3.0,2.0,4.0,7,0,neutral or dissatisfied
38788,F,loyal,38,business,business,1992,,,,3.0,5.0,2.0,2.0,4.0,4.0,4.0,4,1.0,4.0,2.0,0,0,satisfied
34881,M,loyal,31,business,eco plus,2248,,,,3.0,,3.0,1.0,4.0,2.0,4.0,2,1.0,4.0,1.0,48,63,satisfied
122853,M,loyal,53,business,business,226,,,,2.0,4.0,4.0,5.0,2.0,2.0,2.0,2,5.0,2.0,5.0,5,0,satisfied
70211,F,loyal,9,personal,eco,258,2.0,4.0,,1.0,1.0,,1.0,1.0,1.0,4.0,1,3.0,3.0,1.0,0,0,neutral or dissatisfied
21558,F,disloyal,21,business,eco,164,2.0,,2.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,5,2.0,2.0,3.0,11,6,neutral or dissatisfied
18123,F,disloyal,21,business,eco,120,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,5,4.0,1.0,2.0,0,0,neutral or dissatisfied
37640,F,loyal,21,personal,eco,1056,,4.0,,2.0,5.0,,5.0,5.0,2.0,1.0,3,3.0,2.0,5.0,0,0,satisfied
12342,M,disloyal,37,business,eco,253,3.0,,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2,4.0,3.0,2.0,0,0,neutral or dissatisfied
117625,M,loyal,49,personal,eco,872,3.0,,3.0,1.0,5.0,3.0,5.0,5.0,3.0,4.0,3,5.0,5.0,5.0,10,15,neutral or dissatisfied
44520,F,loyal,27,business,business,3875,,5.0,,1.0,5.0,2.0,2.0,5.0,3.0,4.0,4,2.0,3.0,5.0,60,47,satisfied
73687,M,disloyal,25,business,business,204,4.0,,4.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,5,4.0,4.0,1.0,0,0,satisfied
63989,M,disloyal,19,business,eco,612,4.0,,4.0,4.0,5.0,4.0,5.0,5.0,4.0,2.0,4,5.0,4.0,5.0,80,68,satisfied
35571,F,disloyal,25,business,eco plus,1069,3.0,,3.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,2,4.0,4.0,3.0,0,0,neutral or dissatisfied
36170,F,disloyal,43,business,eco,174,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2,1.0,4.0,1.0,7,7,neutral or dissatisfied
127709,F,loyal,51,business,business,3111,,,,1.0,3.0,5.0,4.0,2.0,2.0,2.0,2,5.0,2.0,4.0,0,5,satisfied
18258,F,loyal,51,personal,eco,228,2.0,4.0,,4.0,5.0,5.0,4.0,3.0,3.0,,3,5.0,3.0,5.0,0,0,neutral or dissatisfied
126803,M,disloyal,23,business,eco,831,,,,3.0,1.0,,1.0,1.0,4.0,5.0,4,4.0,5.0,1.0,0,8,satisfied
23961,M,disloyal,37,business,eco,639,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3,4.0,2.0,4.0,117,113,satisfied
32291,M,disloyal,35,business,eco,102,4.0,,4.0,3.0,5.0,4.0,5.0,5.0,1.0,5.0,4,1.0,2.0,5.0,0,0,neutral or dissatisfied
23706,F,loyal,35,personal,eco,152,4.0,5.0,,1.0,5.0,,5.0,5.0,3.0,4.0,4,4.0,5.0,5.0,0,0,neutral or dissatisfied
38662,F,disloyal,44,business,eco,1088,1.0,,,4.0,2.0,,2.0,2.0,4.0,5.0,4,1.0,4.0,2.0,6,12,neutral or dissatisfied
110972,M,disloyal,25,business,business,197,3.0,,3.0,1.0,3.0,3.0,3.0,3.0,5.0,4.0,5,3.0,5.0,3.0,0,0,neutral or dissatisfied
22559,M,loyal,11,personal,business,223,1.0,5.0,,1.0,3.0,,3.0,3.0,4.0,3.0,4,5.0,4.0,3.0,47,59,neutral or dissatisfied
17934,F,loyal,42,business,business,3652,,5.0,,4.0,2.0,4.0,4.0,5.0,5.0,5.0,5,4.0,5.0,4.0,0,0,satisfied
49368,M,loyal,30,business,eco,109,,,,1.0,5.0,,5.0,5.0,3.0,5.0,5,3.0,1.0,5.0,19,11,satisfied
73778,M,loyal,17,personal,eco,204,1.0,3.0,,3.0,3.0,,3.0,3.0,4.0,2.0,5,5.0,3.0,3.0,0,0,neutral or dissatisfied
50035,M,disloyal,33,business,eco,134,4.0,,4.0,1.0,3.0,4.0,3.0,3.0,2.0,4.0,2,5.0,1.0,3.0,0,0,neutral or dissatisfied
107882,F,loyal,51,business,business,3559,,,,2.0,3.0,4.0,5.0,4.0,4.0,4.0,4,3.0,4.0,5.0,12,17,satisfied
56653,M,disloyal,37,business,eco,668,2.0,,2.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,3,1.0,1.0,1.0,31,25,neutral or dissatisfied
81398,F,loyal,69,personal,eco,874,4.0,,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,5,5.0,4.0,5.0,0,0,satisfied
17427,F,disloyal,23,business,eco,351,,,,1.0,5.0,,5.0,5.0,4.0,3.0,2,4.0,4.0,5.0,0,0,satisfied
49018,M,disloyal,41,business,eco,373,3.0,,3.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,2,1.0,5.0,1.0,0,0,neutral or dissatisfied
39056,M,loyal,65,personal,eco plus,260,2.0,1.0,,2.0,5.0,,5.0,5.0,1.0,2.0,2,4.0,3.0,5.0,43,55,neutral or dissatisfied
98611,M,disloyal,24,business,business,834,,,,3.0,4.0,,4.0,4.0,5.0,2.0,4,4.0,5.0,4.0,0,0,satisfied
126690,M,disloyal,23,business,business,984,4.0,,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,3,4.0,5.0,2.0,0,0,satisfied
31798,M,loyal,34,personal,eco,2677,2.0,,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,5,3.0,4.0,3.0,0,0,neutral or dissatisfied
113396,F,loyal,46,business,business,2701,,1.0,1.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,4,4.0,4.0,5.0,29,28,satisfied
75790,F,loyal,22,personal,eco,813,2.0,,2.0,3.0,1.0,2.0,5.0,1.0,3.0,4.0,3,2.0,2.0,1.0,11,0,neutral or dissatisfied
86726,F,loyal,61,personal,eco,1747,3.0,,3.0,5.0,1.0,3.0,1.0,5.0,5.0,3.0,5,4.0,5.0,1.0,0,0,neutral or dissatisfied
15637,F,disloyal,25,business,eco plus,229,,,,1.0,4.0,,4.0,4.0,5.0,3.0,4,4.0,2.0,4.0,0,0,satisfied
64592,M,loyal,45,business,business,3227,,,,2.0,5.0,4.0,4.0,1.0,1.0,1.0,1,5.0,1.0,5.0,0,0,satisfied
21392,M,loyal,49,business,business,331,,,,1.0,2.0,5.0,5.0,4.0,4.0,4.0,4,4.0,4.0,3.0,0,0,satisfied
22538,F,loyal,21,personal,eco plus,143,2.0,3.0,,4.0,3.0,,3.0,3.0,3.0,4.0,2,5.0,4.0,3.0,0,0,neutral or dissatisfied
66847,M,loyal,28,personal,eco,731,1.0,5.0,,2.0,4.0,,4.0,4.0,3.0,3.0,5,4.0,3.0,4.0,2,0,neutral or dissatisfied
86784,M,disloyal,24,business,business,484,5.0,,5.0,2.0,5.0,5.0,5.0,5.0,3.0,3.0,4,4.0,5.0,5.0,2,0,satisfied
38173,F,loyal,50,personal,eco,1237,,4.0,1.0,1.0,3.0,3.0,5.0,4.0,4.0,1.0,4,3.0,4.0,3.0,0,0,satisfied
23715,F,loyal,24,personal,eco,73,3.0,5.0,,2.0,3.0,,1.0,3.0,2.0,3.0,3,1.0,2.0,3.0,7,0,neutral or dissatisfied
94328,F,loyal,51,business,business,1975,,4.0,,4.0,2.0,4.0,5.0,1.0,1.0,1.0,1,5.0,1.0,3.0,9,0,satisfied
21887,M,disloyal,40,business,eco,551,1.0,,1.0,3.0,5.0,1.0,5.0,5.0,4.0,5.0,1,5.0,4.0,5.0,73,80,neutral or dissatisfied
4924,M,loyal,52,personal,eco,1020,4.0,,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,5,3.0,5.0,5.0,0,0,neutral or dissatisfied
15633,F,disloyal,21,business,eco,296,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,2,3.0,2.0,3.0,113,82,neutral or dissatisfied
52643,M,loyal,11,personal,eco,160,4.0,4.0,,2.0,2.0,,2.0,2.0,5.0,3.0,4,4.0,4.0,2.0,0,0,neutral or dissatisfied
67605,M,disloyal,22,business,business,1242,,,,2.0,3.0,,3.0,3.0,3.0,4.0,4,3.0,5.0,3.0,0,2,satisfied
83854,M,loyal,66,personal,eco,425,1.0,,3.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,4,5.0,5.0,3.0,0,0,neutral or dissatisfied
71887,M,loyal,8,personal,eco,1744,1.0,5.0,,3.0,5.0,,4.0,5.0,3.0,2.0,5,4.0,4.0,5.0,1,0,neutral or dissatisfied
114427,M,loyal,39,business,business,2460,,1.0,1.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3,5.0,3.0,5.0,45,45,satisfied
53862,M,disloyal,22,business,eco,140,4.0,,3.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,4,5.0,5.0,2.0,0,0,satisfied
36555,M,disloyal,12,business,business,1121,5.0,,5.0,1.0,3.0,,3.0,3.0,2.0,4.0,5,3.0,5.0,3.0,22,3,satisfied
32997,F,loyal,8,personal,eco,102,,4.0,,1.0,1.0,,1.0,1.0,4.0,3.0,4,3.0,4.0,1.0,1,2,satisfied
7726,F,loyal,11,personal,eco,859,1.0,4.0,,1.0,5.0,,5.0,5.0,3.0,5.0,5,5.0,4.0,5.0,0,6,neutral or dissatisfied
99995,F,loyal,44,business,business,281,,,,2.0,4.0,4.0,5.0,2.0,2.0,2.0,2,5.0,2.0,3.0,0,0,satisfied
24617,F,loyal,41,business,business,2441,,1.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2,3.0,2.0,4.0,0,0,satisfied
76457,M,disloyal,22,business,business,547,4.0,,4.0,5.0,1.0,4.0,5.0,1.0,5.0,5.0,5,4.0,4.0,1.0,0,0,satisfied
16223,M,loyal,61,personal,business,266,4.0,,,4.0,2.0,4.0,4.0,1.0,1.0,,1,3.0,1.0,5.0,0,0,satisfied
96369,F,disloyal,25,business,business,1342,5.0,,5.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4,4.0,5.0,4.0,23,18,satisfied
48282,M,loyal,9,personal,eco plus,259,,4.0,,3.0,1.0,,1.0,1.0,5.0,3.0,2,2.0,5.0,1.0,0,0,satisfied
40655,F,disloyal,23,business,business,532,4.0,,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4,3.0,4.0,4.0,0,0,satisfied
46725,F,loyal,53,personal,eco,73,4.0,4.0,,1.0,4.0,4.0,4.0,1.0,1.0,,1,4.0,1.0,5.0,0,0,neutral or dissatisfied
4369,M,disloyal,22,business,eco,528,1.0,,1.0,3.0,2.0,1.0,2.0,2.0,5.0,2.0,5,4.0,4.0,2.0,0,0,neutral or dissatisfied
105540,F,disloyal,39,business,eco,211,5.0,,5.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,4,3.0,5.0,4.0,7,0,satisfied
