customer_id,customer_value,gender,customer_type,age,type_of_travel,class,flight_distance,departure_delay_in_minutes,arrival_delay_in_minutes,time_recovered_in_minutes,time_recovery_status,satisfaction,satisfaction_bool,seat_comfort,leg_room_service,food_and_drink,inflight_entertainment,inflight_wifi_service,cleanliness,products_rating_score,products_rating_percentage,on_board_service,inflight_service,checkin_service,online_boarding,ease_of_online_booking,baggage_handling,gate_location,departure_arrival_time_convenience,services_rating_score,services_rating_percentage
91044,low,M,loyal,9,personal,eco,515,0,0,0,same,neutral or dissatisfied,False,5.0,3.0,5.0,5.0,3.0,5.0,26.0,86.67,4.0,5.0,4.0,3.0,3.0,4,4.0,4.0,31.0,77.5
1109,low,F,loyal,20,personal,eco,113,0,0,0,same,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,1.0,3.0,18.0,60.0,2.0,4.0,3.0,1.0,1.0,3,3.0,2.0,19.0,47.5
57908,low,F,loyal,9,personal,eco,305,0,0,0,same,satisfied,True,2.0,5.0,3.0,3.0,5.0,3.0,21.0,70.0,3.0,4.0,4.0,5.0,5.0,5,5.0,5.0,36.0,90.0
42424,mid,F,loyal,14,personal,eco plus,834,2,4,-2,worsened,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,3.0,3.0,20.0,66.67,5.0,5.0,3.0,3.0,3.0,4,4.0,5.0,32.0,80.0
56713,low,F,loyal,13,personal,eco,1065,0,0,0,same,satisfied,True,5.0,2.0,5.0,5.0,5.0,5.0,27.0,90.0,3.0,4.0,3.0,5.0,5.0,4,1.0,5.0,30.0,75.0
57515,low,M,loyal,14,personal,eco,137,0,0,0,same,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,2.0,3.0,19.0,63.33,4.0,5.0,1.0,2.0,2.0,3,1.0,,18.0,45.0
63955,low,F,loyal,14,personal,eco,1172,0,0,0,same,neutral or dissatisfied,False,1.0,2.0,4.0,4.0,2.0,4.0,17.0,56.67,4.0,2.0,3.0,2.0,2.0,1,3.0,4.0,21.0,52.5
95072,low,F,loyal,18,personal,eco,189,0,0,0,same,neutral or dissatisfied,False,1.0,3.0,2.0,2.0,3.0,2.0,13.0,43.33,4.0,4.0,4.0,,,4,1.0,5.0,22.0,55.0
67446,low,M,loyal,19,personal,eco,592,3,16,-13,worsened,neutral or dissatisfied,False,5.0,3.0,5.0,5.0,3.0,5.0,26.0,86.67,4.0,1.0,5.0,2.0,2.0,2,1.0,3.0,20.0,50.0
73015,low,M,loyal,14,personal,eco,1089,26,18,8,recovered,neutral or dissatisfied,False,3.0,4.0,3.0,3.0,4.0,3.0,20.0,66.67,3.0,4.0,2.0,4.0,4.0,3,4.0,4.0,28.0,70.0
122290,low,M,loyal,21,personal,eco,544,0,0,0,same,neutral or dissatisfied,False,2.0,3.0,3.0,3.0,3.0,3.0,17.0,56.67,4.0,3.0,4.0,1.0,1.0,3,4.0,4.0,24.0,60.0
54748,low,F,loyal,14,personal,eco,964,0,0,0,same,neutral or dissatisfied,False,3.0,4.0,1.0,1.0,2.0,1.0,12.0,40.0,5.0,4.0,5.0,2.0,2.0,4,1.0,5.0,28.0,70.0
122270,low,M,loyal,17,personal,eco,541,0,0,0,same,satisfied,True,4.0,3.0,2.0,2.0,,2.0,13.0,43.33,5.0,2.0,5.0,,,1,3.0,3.0,19.0,47.5
83107,low,F,loyal,11,personal,eco,1127,0,11,-11,worsened,neutral or dissatisfied,False,5.0,3.0,5.0,5.0,3.0,5.0,26.0,86.67,5.0,4.0,3.0,3.0,3.0,5,5.0,4.0,32.0,80.0
127771,mid,F,loyal,18,personal,eco plus,255,0,0,0,same,neutral or dissatisfied,False,4.0,1.0,3.0,3.0,1.0,3.0,15.0,50.0,4.0,3.0,1.0,,,4,4.0,3.0,19.0,47.5
95622,low,F,loyal,15,personal,eco,484,1,0,1,recovered,neutral or dissatisfied,False,2.0,4.0,2.0,2.0,3.0,2.0,15.0,50.0,3.0,2.0,2.0,3.0,3.0,3,2.0,1.0,19.0,47.5
119878,low,F,loyal,22,personal,eco,912,31,19,12,recovered,neutral or dissatisfied,False,3.0,4.0,3.0,3.0,4.0,3.0,20.0,66.67,4.0,2.0,4.0,4.0,4.0,5,2.0,4.0,29.0,72.5
54519,low,F,loyal,20,personal,eco,925,0,0,0,same,satisfied,True,2.0,5.0,2.0,2.0,,2.0,13.0,43.33,3.0,5.0,3.0,,,4,3.0,5.0,23.0,57.5
57135,low,M,loyal,14,personal,eco,1222,0,0,0,same,neutral or dissatisfied,False,2.0,4.0,2.0,2.0,2.0,2.0,14.0,46.67,1.0,3.0,4.0,2.0,2.0,3,3.0,2.0,20.0,50.0
14152,low,F,loyal,14,personal,eco,413,0,0,0,same,neutral or dissatisfied,False,4.0,2.0,4.0,4.0,4.0,4.0,22.0,73.33,4.0,4.0,3.0,2.0,2.0,4,4.0,4.0,27.0,67.5
92226,low,F,loyal,23,personal,eco,1979,0,0,0,same,neutral or dissatisfied,False,2.0,3.0,2.0,2.0,2.0,2.0,13.0,43.33,3.0,2.0,4.0,2.0,2.0,3,2.0,2.0,20.0,50.0
97163,low,M,loyal,23,personal,eco,1313,6,0,6,recovered,satisfied,True,1.0,3.0,1.0,1.0,4.0,1.0,11.0,36.67,3.0,4.0,3.0,3.0,3.0,3,3.0,4.0,26.0,65.0
103957,low,F,loyal,12,personal,eco,533,0,4,-4,worsened,neutral or dissatisfied,False,1.0,5.0,1.0,1.0,3.0,1.0,12.0,40.0,3.0,4.0,5.0,3.0,3.0,5,3.0,5.0,31.0,77.5
44554,low,F,loyal,21,personal,eco,231,0,0,0,same,neutral or dissatisfied,False,5.0,4.0,5.0,5.0,2.0,5.0,26.0,86.67,5.0,4.0,3.0,2.0,2.0,5,3.0,5.0,29.0,72.5
41325,mid,F,loyal,14,personal,eco plus,802,0,0,0,same,neutral or dissatisfied,False,3.0,3.0,5.0,5.0,3.0,5.0,24.0,80.0,4.0,2.0,2.0,3.0,3.0,5,4.0,5.0,28.0,70.0
96557,mid,M,loyal,19,personal,eco plus,302,5,0,5,recovered,neutral or dissatisfied,False,3.0,3.0,3.0,3.0,2.0,3.0,17.0,56.67,2.0,2.0,2.0,2.0,2.0,2,3.0,3.0,18.0,45.0
74036,mid,M,loyal,22,personal,eco plus,1471,0,12,-12,worsened,neutral or dissatisfied,False,5.0,5.0,5.0,5.0,4.0,5.0,29.0,96.67,3.0,4.0,4.0,4.0,4.0,4,3.0,5.0,31.0,77.5
33099,low,F,loyal,18,personal,eco,163,0,0,0,same,neutral or dissatisfied,False,2.0,3.0,2.0,2.0,3.0,2.0,14.0,46.67,4.0,5.0,2.0,3.0,3.0,4,1.0,3.0,25.0,62.5
13704,low,M,loyal,21,personal,eco,300,0,0,0,same,neutral or dissatisfied,False,2.0,4.0,2.0,2.0,1.0,2.0,13.0,43.33,5.0,4.0,3.0,1.0,1.0,5,1.0,4.0,24.0,60.0
96067,low,M,loyal,18,personal,eco,775,0,0,0,same,neutral or dissatisfied,False,2.0,3.0,2.0,2.0,4.0,2.0,15.0,50.0,5.0,4.0,5.0,4.0,4.0,5,3.0,4.0,34.0,85.0
65933,low,M,loyal,13,personal,eco,569,0,1,-1,worsened,neutral or dissatisfied,False,1.0,5.0,4.0,4.0,2.0,4.0,20.0,66.67,1.0,3.0,5.0,2.0,2.0,1,4.0,3.0,21.0,52.5
45840,low,M,loyal,21,personal,eco,411,0,0,0,same,neutral or dissatisfied,False,4.0,4.0,4.0,4.0,1.0,4.0,21.0,70.0,5.0,5.0,4.0,3.0,3.0,4,3.0,4.0,31.0,77.5
109323,low,F,loyal,23,personal,eco,1072,29,11,18,recovered,neutral or dissatisfied,False,5.0,5.0,5.0,5.0,1.0,5.0,26.0,86.67,5.0,5.0,5.0,1.0,1.0,5,4.0,5.0,31.0,77.5
103082,low,F,loyal,15,personal,eco,546,0,0,0,same,neutral or dissatisfied,False,2.0,5.0,2.0,2.0,4.0,2.0,17.0,56.67,1.0,3.0,4.0,4.0,4.0,3,2.0,1.0,22.0,55.0
63082,low,F,loyal,23,personal,eco,862,7,0,7,recovered,neutral or dissatisfied,False,2.0,3.0,2.0,2.0,3.0,2.0,14.0,46.67,2.0,3.0,3.0,3.0,3.0,3,3.0,2.0,22.0,55.0
31725,low,F,loyal,11,personal,eco,967,0,0,0,same,neutral or dissatisfied,False,4.0,4.0,4.0,4.0,4.0,4.0,24.0,80.0,3.0,5.0,3.0,3.0,3.0,5,3.0,4.0,29.0,72.5
37922,low,M,loyal,17,personal,eco,1065,14,1,13,recovered,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,2.0,3.0,19.0,63.33,4.0,5.0,3.0,1.0,1.0,5,3.0,5.0,27.0,67.5
3735,low,M,loyal,11,personal,eco,544,0,13,-13,worsened,neutral or dissatisfied,False,3.0,4.0,3.0,3.0,2.0,3.0,18.0,60.0,4.0,4.0,2.0,2.0,2.0,4,3.0,4.0,25.0,62.5
21992,low,M,loyal,18,personal,eco,503,0,0,0,same,neutral or dissatisfied,False,3.0,5.0,4.0,4.0,4.0,4.0,24.0,80.0,3.0,5.0,5.0,4.0,4.0,5,2.0,5.0,33.0,82.5
61515,low,M,loyal,8,personal,eco,2253,0,0,0,same,neutral or dissatisfied,False,1.0,3.0,2.0,2.0,2.0,2.0,12.0,40.0,3.0,3.0,1.0,2.0,2.0,4,4.0,1.0,20.0,50.0
87523,low,F,loyal,19,personal,eco,321,0,0,0,same,neutral or dissatisfied,False,4.0,2.0,4.0,4.0,1.0,4.0,19.0,63.33,1.0,4.0,4.0,1.0,1.0,3,3.0,3.0,20.0,50.0
108808,low,F,loyal,22,personal,eco,581,0,0,0,same,neutral or dissatisfied,False,5.0,5.0,3.0,3.0,2.0,3.0,21.0,70.0,4.0,4.0,3.0,2.0,2.0,5,1.0,4.0,25.0,62.5
107126,low,F,loyal,10,personal,eco,842,32,27,5,recovered,satisfied,True,4.0,3.0,4.0,4.0,4.0,4.0,23.0,76.67,3.0,5.0,4.0,4.0,4.0,5,2.0,5.0,32.0,80.0
18910,low,M,loyal,16,personal,eco,503,0,0,0,same,neutral or dissatisfied,False,3.0,1.0,3.0,3.0,3.0,3.0,16.0,53.33,1.0,2.0,4.0,3.0,3.0,2,1.0,1.0,17.0,42.5
73987,mid,F,loyal,16,personal,eco plus,2330,0,0,0,same,neutral or dissatisfied,False,2.0,3.0,2.0,2.0,2.0,2.0,13.0,43.33,3.0,5.0,3.0,2.0,2.0,4,1.0,4.0,24.0,60.0
103515,low,M,loyal,9,personal,eco,1047,18,13,5,recovered,neutral or dissatisfied,False,3.0,2.0,2.0,2.0,2.0,2.0,13.0,43.33,3.0,5.0,5.0,2.0,2.0,5,2.0,5.0,29.0,72.5
71087,low,M,loyal,12,personal,eco,802,0,11,-11,worsened,neutral or dissatisfied,False,1.0,2.0,1.0,1.0,4.0,1.0,10.0,33.33,1.0,4.0,1.0,4.0,4.0,4,4.0,2.0,24.0,60.0
95885,low,F,loyal,12,personal,eco,580,0,0,0,same,neutral or dissatisfied,False,4.0,5.0,4.0,4.0,3.0,4.0,24.0,80.0,1.0,4.0,2.0,3.0,3.0,4,3.0,2.0,22.0,55.0
33103,low,M,loyal,16,personal,eco,216,1,0,1,recovered,neutral or dissatisfied,False,1.0,4.0,1.0,1.0,3.0,1.0,11.0,36.67,3.0,5.0,4.0,3.0,3.0,5,4.0,,27.0,67.5
63542,low,F,loyal,19,personal,eco,1009,0,0,0,same,neutral or dissatisfied,False,2.0,3.0,3.0,3.0,2.0,3.0,16.0,53.33,5.0,4.0,5.0,2.0,2.0,4,1.0,4.0,27.0,67.5
116523,low,F,loyal,11,personal,eco,446,7,2,5,recovered,neutral or dissatisfied,False,1.0,5.0,1.0,1.0,2.0,1.0,11.0,36.67,5.0,4.0,4.0,2.0,2.0,5,4.0,4.0,30.0,75.0
46278,low,M,loyal,15,personal,eco,679,0,0,0,same,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,2.0,3.0,19.0,63.33,3.0,4.0,3.0,2.0,2.0,5,1.0,4.0,24.0,60.0
72089,low,M,loyal,13,personal,eco,2504,10,0,10,recovered,satisfied,True,3.0,5.0,3.0,3.0,5.0,3.0,22.0,73.33,1.0,2.0,3.0,5.0,5.0,3,2.0,3.0,24.0,60.0
44283,mid,M,loyal,16,personal,eco plus,359,0,0,0,same,neutral or dissatisfied,False,1.0,1.0,1.0,1.0,1.0,1.0,6.0,20.0,3.0,2.0,2.0,1.0,1.0,3,3.0,2.0,17.0,42.5
39051,mid,M,loyal,23,personal,eco plus,230,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,3.0,5.0,25.0,83.33,5.0,5.0,5.0,3.0,3.0,4,5.0,4.0,34.0,85.0
120123,low,M,loyal,11,personal,eco,1576,0,0,0,same,neutral or dissatisfied,False,1.0,4.0,1.0,1.0,1.0,1.0,9.0,30.0,3.0,5.0,3.0,1.0,1.0,5,2.0,5.0,25.0,62.5
69509,low,M,loyal,20,personal,eco,1746,1,0,1,recovered,neutral or dissatisfied,False,4.0,2.0,4.0,4.0,3.0,4.0,21.0,70.0,4.0,3.0,2.0,4.0,4.0,4,3.0,,24.0,60.0
90211,low,F,loyal,23,personal,eco,1127,0,0,0,same,neutral or dissatisfied,False,1.0,5.0,3.0,3.0,2.0,3.0,17.0,56.67,3.0,5.0,5.0,2.0,2.0,5,2.0,4.0,28.0,70.0
56670,low,M,loyal,14,personal,eco,937,0,0,0,same,neutral or dissatisfied,False,4.0,2.0,4.0,4.0,2.0,4.0,20.0,66.67,3.0,2.0,1.0,2.0,2.0,4,1.0,5.0,20.0,50.0
9859,low,F,loyal,7,personal,eco,642,0,0,0,same,neutral or dissatisfied,False,5.0,5.0,5.0,5.0,1.0,5.0,26.0,86.67,2.0,4.0,1.0,1.0,1.0,4,4.0,3.0,20.0,50.0
81847,low,F,loyal,8,personal,eco,1501,0,0,0,same,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,2.0,2.0,12.0,40.0,4.0,3.0,3.0,2.0,2.0,4,3.0,4.0,25.0,62.5
36889,low,F,loyal,21,personal,eco,1182,0,0,0,same,neutral or dissatisfied,False,5.0,5.0,5.0,5.0,3.0,5.0,28.0,93.33,4.0,4.0,4.0,3.0,3.0,3,3.0,4.0,28.0,70.0
91163,low,M,loyal,9,personal,eco,594,0,0,0,same,neutral or dissatisfied,False,5.0,3.0,5.0,5.0,1.0,5.0,24.0,80.0,3.0,4.0,4.0,1.0,1.0,4,1.0,5.0,23.0,57.5
119115,low,M,loyal,14,personal,eco,1107,0,0,0,same,neutral or dissatisfied,False,4.0,4.0,4.0,4.0,4.0,4.0,24.0,80.0,4.0,2.0,3.0,3.0,3.0,3,4.0,3.0,25.0,62.5
17882,low,F,loyal,21,personal,eco,399,1,5,-4,worsened,neutral or dissatisfied,False,4.0,4.0,4.0,4.0,2.0,4.0,22.0,73.33,5.0,4.0,5.0,2.0,2.0,5,3.0,5.0,31.0,77.5
81130,low,M,loyal,10,personal,eco,991,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,3.0,5.0,25.0,83.33,5.0,4.0,3.0,3.0,3.0,5,5.0,4.0,32.0,80.0
76733,mid,M,loyal,11,personal,eco plus,534,16,17,-1,worsened,neutral or dissatisfied,False,3.0,3.0,3.0,3.0,1.0,3.0,16.0,53.33,4.0,5.0,4.0,4.0,4.0,5,5.0,4.0,35.0,87.5
70357,mid,M,loyal,13,personal,eco plus,986,0,0,0,same,neutral or dissatisfied,False,5.0,5.0,4.0,4.0,2.0,4.0,24.0,80.0,5.0,5.0,3.0,2.0,2.0,4,3.0,5.0,29.0,72.5
118748,low,M,loyal,19,personal,eco,304,14,9,5,recovered,neutral or dissatisfied,False,1.0,5.0,1.0,1.0,4.0,1.0,13.0,43.33,3.0,5.0,3.0,4.0,4.0,5,3.0,4.0,31.0,77.5
5913,low,M,loyal,15,personal,eco,67,0,12,-12,worsened,satisfied,True,2.0,5.0,2.0,2.0,4.0,2.0,17.0,56.67,1.0,4.0,2.0,4.0,4.0,3,3.0,4.0,25.0,62.5
96894,low,M,loyal,15,personal,eco,488,0,0,0,same,neutral or dissatisfied,False,3.0,2.0,3.0,3.0,2.0,3.0,16.0,53.33,5.0,5.0,5.0,5.0,5.0,4,1.0,4.0,34.0,85.0
57516,low,M,loyal,22,personal,eco,235,22,2,20,recovered,neutral or dissatisfied,False,4.0,5.0,4.0,4.0,2.0,4.0,23.0,76.67,4.0,5.0,4.0,2.0,2.0,5,4.0,5.0,31.0,77.5
8433,low,F,loyal,12,personal,eco,737,3,1,2,recovered,neutral or dissatisfied,False,2.0,5.0,2.0,2.0,1.0,2.0,14.0,46.67,4.0,4.0,4.0,1.0,1.0,5,2.0,5.0,26.0,65.0
127162,low,F,loyal,15,personal,eco,646,0,0,0,same,neutral or dissatisfied,False,4.0,1.0,4.0,4.0,2.0,4.0,19.0,63.33,5.0,1.0,3.0,2.0,2.0,1,2.0,3.0,19.0,47.5
11240,low,M,loyal,18,personal,eco,667,0,0,0,same,neutral or dissatisfied,False,3.0,5.0,4.0,4.0,2.0,4.0,22.0,73.33,4.0,5.0,4.0,2.0,2.0,4,4.0,5.0,30.0,75.0
50773,low,F,loyal,18,personal,eco,156,1,0,1,recovered,neutral or dissatisfied,False,3.0,2.0,3.0,3.0,3.0,3.0,17.0,56.67,3.0,4.0,5.0,3.0,3.0,4,5.0,5.0,32.0,80.0
15468,low,M,loyal,16,personal,eco,331,0,2,-2,worsened,neutral or dissatisfied,False,3.0,2.0,3.0,3.0,4.0,3.0,18.0,60.0,4.0,5.0,3.0,2.0,2.0,5,5.0,4.0,30.0,75.0
20978,low,M,loyal,12,personal,eco,721,0,0,0,same,neutral or dissatisfied,False,1.0,4.0,1.0,1.0,1.0,1.0,9.0,30.0,3.0,3.0,2.0,1.0,1.0,4,4.0,4.0,22.0,55.0
54880,low,M,loyal,23,personal,eco,862,26,28,-2,worsened,neutral or dissatisfied,False,2.0,4.0,2.0,2.0,3.0,2.0,15.0,50.0,3.0,4.0,3.0,3.0,3.0,4,3.0,4.0,27.0,67.5
102488,low,F,loyal,13,personal,eco,226,11,9,2,recovered,neutral or dissatisfied,False,4.0,3.0,4.0,4.0,3.0,4.0,22.0,73.33,4.0,5.0,5.0,3.0,3.0,5,1.0,5.0,31.0,77.5
13150,low,M,loyal,22,personal,eco,427,16,5,11,recovered,neutral or dissatisfied,False,1.0,1.0,4.0,4.0,1.0,4.0,15.0,50.0,3.0,4.0,2.0,1.0,1.0,3,1.0,4.0,19.0,47.5
63925,low,F,loyal,17,personal,eco,1192,0,12,-12,worsened,neutral or dissatisfied,False,2.0,5.0,2.0,2.0,2.0,2.0,15.0,50.0,5.0,4.0,4.0,2.0,2.0,3,1.0,5.0,26.0,65.0
63683,low,M,loyal,7,personal,eco,1047,0,13,-13,worsened,neutral or dissatisfied,False,1.0,2.0,1.0,1.0,1.0,1.0,7.0,23.33,5.0,5.0,4.0,1.0,1.0,5,1.0,5.0,27.0,67.5
86491,low,F,loyal,23,personal,eco,762,8,0,8,recovered,neutral or dissatisfied,False,2.0,5.0,5.0,5.0,3.0,5.0,25.0,83.33,4.0,4.0,4.0,3.0,3.0,3,4.0,2.0,27.0,67.5
8247,low,F,loyal,17,personal,eco,402,16,21,-5,worsened,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,2.0,5.0,24.0,80.0,4.0,3.0,2.0,2.0,2.0,3,4.0,3.0,23.0,57.5
116280,low,F,loyal,23,personal,eco,446,0,0,0,same,neutral or dissatisfied,False,2.0,4.0,2.0,2.0,1.0,2.0,13.0,43.33,3.0,5.0,4.0,1.0,1.0,4,3.0,5.0,26.0,65.0
42358,low,M,loyal,21,personal,eco,838,9,0,9,recovered,neutral or dissatisfied,False,5.0,4.0,5.0,5.0,2.0,5.0,26.0,86.67,5.0,4.0,3.0,2.0,2.0,4,1.0,4.0,25.0,62.5
56825,low,M,loyal,14,personal,eco,1605,6,13,-7,worsened,satisfied,True,1.0,3.0,4.0,4.0,5.0,4.0,21.0,70.0,4.0,4.0,5.0,5.0,5.0,3,3.0,5.0,34.0,85.0
14360,mid,F,loyal,8,personal,eco plus,175,0,0,0,same,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,2.0,2.0,12.0,40.0,4.0,4.0,3.0,2.0,2.0,4,4.0,5.0,28.0,70.0
85253,low,F,loyal,22,personal,eco,731,0,0,0,same,neutral or dissatisfied,False,1.0,1.0,1.0,1.0,2.0,1.0,7.0,23.33,5.0,2.0,2.0,2.0,2.0,5,4.0,5.0,27.0,67.5
75300,mid,M,loyal,7,personal,eco plus,1846,0,0,0,same,neutral or dissatisfied,False,4.0,1.0,2.0,2.0,4.0,2.0,15.0,50.0,4.0,3.0,4.0,4.0,4.0,3,3.0,1.0,26.0,65.0
119543,low,M,loyal,15,personal,eco,814,0,0,0,same,neutral or dissatisfied,False,3.0,3.0,3.0,3.0,3.0,3.0,18.0,60.0,4.0,4.0,1.0,2.0,2.0,3,4.0,4.0,24.0,60.0
121321,low,M,loyal,13,personal,eco,1009,9,12,-3,worsened,neutral or dissatisfied,False,5.0,3.0,5.0,5.0,3.0,5.0,26.0,86.67,2.0,2.0,3.0,3.0,3.0,3,2.0,3.0,21.0,52.5
57179,low,M,loyal,23,personal,eco,2227,0,0,0,same,neutral or dissatisfied,False,2.0,3.0,1.0,1.0,2.0,1.0,10.0,33.33,3.0,4.0,4.0,2.0,2.0,4,4.0,3.0,26.0,65.0
26314,low,M,loyal,21,personal,eco,1947,18,13,5,recovered,neutral or dissatisfied,False,1.0,4.0,1.0,1.0,2.0,1.0,10.0,33.33,4.0,1.0,5.0,2.0,2.0,5,3.0,5.0,27.0,67.5
15506,low,M,loyal,14,personal,eco,164,0,0,0,same,neutral or dissatisfied,False,4.0,1.0,2.0,2.0,3.0,2.0,14.0,46.67,3.0,3.0,2.0,3.0,3.0,4,4.0,4.0,26.0,65.0
88722,low,F,loyal,19,personal,eco,270,0,0,0,same,neutral or dissatisfied,False,1.0,3.0,5.0,5.0,2.0,5.0,21.0,70.0,4.0,4.0,4.0,2.0,2.0,5,4.0,,25.0,62.5
22530,mid,M,loyal,13,personal,eco plus,145,0,0,0,same,neutral or dissatisfied,False,1.0,2.0,1.0,1.0,1.0,1.0,7.0,23.33,5.0,3.0,2.0,1.0,1.0,3,4.0,5.0,24.0,60.0
104295,low,F,loyal,11,personal,eco,440,12,4,8,recovered,neutral or dissatisfied,False,1.0,2.0,1.0,1.0,4.0,1.0,10.0,33.33,3.0,5.0,3.0,5.0,5.0,5,4.0,5.0,35.0,87.5
4178,low,F,loyal,22,personal,eco,427,0,0,0,same,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,2.0,2.0,12.0,40.0,4.0,4.0,2.0,,,2,3.0,3.0,18.0,45.0
116270,low,F,loyal,8,personal,eco,373,0,0,0,same,neutral or dissatisfied,False,4.0,1.0,4.0,4.0,1.0,4.0,18.0,60.0,1.0,2.0,5.0,1.0,1.0,2,2.0,3.0,17.0,42.5
126901,mid,M,loyal,21,personal,eco plus,2296,0,0,0,same,neutral or dissatisfied,False,3.0,3.0,3.0,3.0,3.0,3.0,18.0,60.0,3.0,4.0,4.0,3.0,3.0,5,5.0,4.0,31.0,77.5
67892,low,M,loyal,16,personal,eco,1431,0,0,0,same,satisfied,True,1.0,2.0,1.0,1.0,,1.0,6.0,20.0,5.0,4.0,4.0,,,4,1.0,5.0,23.0,57.5
112175,low,F,loyal,18,personal,eco,895,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,2.0,5.0,24.0,80.0,3.0,3.0,2.0,2.0,2.0,4,4.0,3.0,23.0,57.5
123911,low,F,loyal,8,personal,eco,544,0,5,-5,worsened,satisfied,True,4.0,3.0,4.0,4.0,4.0,4.0,23.0,76.67,1.0,3.0,2.0,4.0,4.0,4,4.0,4.0,26.0,65.0
36819,mid,M,loyal,11,personal,eco plus,2300,0,0,0,same,satisfied,True,3.0,1.0,3.0,3.0,4.0,3.0,17.0,56.67,4.0,5.0,3.0,3.0,3.0,4,3.0,5.0,30.0,75.0
65504,mid,M,loyal,14,personal,eco plus,1303,0,0,0,same,neutral or dissatisfied,False,4.0,5.0,4.0,4.0,1.0,4.0,22.0,73.33,3.0,4.0,3.0,1.0,1.0,3,1.0,5.0,21.0,52.5
84028,mid,M,loyal,18,personal,eco plus,321,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,2.0,5.0,24.0,80.0,3.0,2.0,4.0,2.0,2.0,1,4.0,4.0,22.0,55.0
91491,mid,F,loyal,11,personal,eco plus,859,0,0,0,same,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,2.0,3.0,19.0,63.33,3.0,5.0,5.0,2.0,2.0,5,2.0,5.0,29.0,72.5
51801,low,F,loyal,21,personal,eco,451,0,0,0,same,satisfied,True,3.0,5.0,3.0,3.0,4.0,3.0,21.0,70.0,3.0,3.0,3.0,4.0,4.0,1,1.0,4.0,23.0,57.5
118850,mid,M,loyal,23,personal,eco plus,621,31,17,14,recovered,neutral or dissatisfied,False,1.0,5.0,3.0,3.0,3.0,3.0,18.0,60.0,4.0,3.0,2.0,3.0,3.0,3,3.0,2.0,23.0,57.5
15493,low,F,loyal,21,personal,eco,377,0,0,0,same,neutral or dissatisfied,False,3.0,3.0,4.0,4.0,3.0,4.0,21.0,70.0,4.0,4.0,4.0,3.0,3.0,5,3.0,5.0,31.0,77.5
126575,low,M,loyal,13,personal,eco,1558,0,0,0,same,satisfied,True,3.0,2.0,3.0,3.0,4.0,3.0,18.0,60.0,1.0,3.0,1.0,4.0,4.0,2,3.0,4.0,22.0,55.0
73747,low,F,loyal,10,personal,eco,204,0,13,-13,worsened,neutral or dissatisfied,False,2.0,1.0,2.0,2.0,4.0,2.0,13.0,43.33,2.0,3.0,2.0,4.0,4.0,3,4.0,1.0,23.0,57.5
94987,low,F,loyal,10,personal,eco,187,13,7,6,recovered,satisfied,True,2.0,5.0,2.0,2.0,,2.0,13.0,43.33,4.0,4.0,1.0,,,3,3.0,3.0,18.0,45.0
45521,low,M,loyal,13,personal,eco,689,0,0,0,same,satisfied,True,1.0,3.0,1.0,1.0,4.0,1.0,11.0,36.67,4.0,4.0,4.0,5.0,5.0,5,1.0,4.0,32.0,80.0
70409,low,F,disloyal,13,personal,eco,1562,0,0,0,same,neutral or dissatisfied,False,4.0,2.0,4.0,4.0,1.0,4.0,19.0,63.33,5.0,5.0,4.0,1.0,1.0,3,2.0,5.0,26.0,65.0
47943,low,F,loyal,12,personal,eco,817,0,0,0,same,satisfied,True,1.0,2.0,1.0,1.0,4.0,1.0,10.0,33.33,1.0,5.0,1.0,4.0,4.0,4,5.0,3.0,27.0,67.5
81,low,F,loyal,19,personal,eco,215,0,0,0,same,neutral or dissatisfied,False,1.0,2.0,1.0,1.0,2.0,1.0,8.0,26.67,5.0,5.0,5.0,2.0,2.0,2,3.0,3.0,27.0,67.5
102434,low,M,loyal,11,personal,eco,414,6,0,6,recovered,neutral or dissatisfied,False,1.0,3.0,1.0,1.0,1.0,1.0,8.0,26.67,3.0,1.0,2.0,4.0,4.0,1,3.0,4.0,22.0,55.0
66513,low,F,loyal,16,personal,eco,447,0,0,0,same,neutral or dissatisfied,False,4.0,3.0,3.0,3.0,2.0,3.0,18.0,60.0,3.0,4.0,3.0,2.0,2.0,5,1.0,5.0,25.0,62.5
95155,low,F,loyal,21,personal,eco,248,0,0,0,same,neutral or dissatisfied,False,3.0,4.0,3.0,3.0,3.0,3.0,19.0,63.33,5.0,4.0,3.0,3.0,3.0,5,2.0,5.0,30.0,75.0
