customer_id,customer_value,gender,customer_type,age,type_of_travel,class,flight_distance,departure_delay_in_minutes,arrival_delay_in_minutes,time_recovered_in_minutes,time_recovery_status,satisfaction,satisfaction_bool,seat_comfort,leg_room_service,food_and_drink,inflight_entertainment,inflight_wifi_service,cleanliness,products_rating_score,products_rating_percentage,on_board_service,inflight_service,checkin_service,online_boarding,ease_of_online_booking,baggage_handling,gate_location,departure_arrival_time_convenience,services_rating_score,services_rating_percentage
107887,mid,F,disloyal,42,business,eco plus,228,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,1.0,5.0,23.0,76.67,2.0,3.0,1.0,1.0,1.0,3,3.0,1.0,15.0,37.5
60987,mid,F,disloyal,39,business,eco plus,488,9,11,-2,worsened,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,1.0,2.0,11.0,36.67,1.0,4.0,4.0,1.0,1.0,3,3.0,1.0,18.0,45.0
23642,mid,M,disloyal,45,business,eco plus,793,17,1,16,recovered,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,3.0,5.0,25.0,83.33,4.0,1.0,4.0,3.0,3.0,1,2.0,3.0,21.0,52.5
95515,mid,M,disloyal,15,business,eco plus,441,0,0,0,same,neutral or dissatisfied,False,4.0,2.0,4.0,4.0,3.0,4.0,21.0,70.0,2.0,4.0,2.0,4.0,4.0,4,4.0,3.0,27.0,67.5
96311,mid,F,disloyal,66,business,eco plus,460,0,0,0,same,neutral or dissatisfied,False,2.0,5.0,2.0,2.0,2.0,2.0,15.0,50.0,3.0,3.0,1.0,2.0,2.0,3,3.0,2.0,19.0,47.5
25342,mid,M,disloyal,28,business,eco plus,829,0,8,-8,worsened,neutral or dissatisfied,False,1.0,4.0,1.0,1.0,2.0,1.0,10.0,33.33,1.0,3.0,1.0,2.0,2.0,2,2.0,2.0,15.0,37.5
116689,mid,F,disloyal,36,business,eco plus,337,15,24,-9,worsened,neutral or dissatisfied,False,4.0,5.0,4.0,4.0,1.0,4.0,22.0,73.33,2.0,4.0,2.0,2.0,2.0,4,3.0,2.0,21.0,52.5
23563,mid,F,disloyal,20,business,eco plus,637,3,5,-2,worsened,neutral or dissatisfied,False,2.0,1.0,2.0,2.0,3.0,2.0,12.0,40.0,4.0,4.0,1.0,3.0,3.0,1,3.0,,19.0,47.5
97215,mid,F,disloyal,31,business,eco plus,1497,11,11,0,same,neutral or dissatisfied,False,1.0,4.0,1.0,1.0,3.0,1.0,11.0,36.67,2.0,3.0,3.0,2.0,2.0,4,3.0,2.0,21.0,52.5
52714,mid,F,disloyal,37,business,eco plus,1162,9,13,-4,worsened,neutral or dissatisfied,False,5.0,4.0,2.0,2.0,1.0,2.0,16.0,53.33,4.0,5.0,4.0,1.0,1.0,5,3.0,1.0,24.0,60.0
123722,mid,F,disloyal,37,business,eco plus,214,0,0,0,same,neutral or dissatisfied,False,5.0,3.0,5.0,5.0,4.0,5.0,27.0,90.0,2.0,4.0,2.0,4.0,4.0,4,3.0,4.0,27.0,67.5
17894,mid,F,disloyal,46,business,eco plus,371,0,0,0,same,satisfied,True,2.0,2.0,2.0,2.0,4.0,2.0,14.0,46.67,3.0,1.0,3.0,4.0,4.0,3,3.0,4.0,25.0,62.5
46312,mid,F,disloyal,38,business,eco plus,1069,0,0,0,same,neutral or dissatisfied,False,1.0,3.0,1.0,1.0,2.0,1.0,9.0,30.0,1.0,1.0,5.0,2.0,2.0,1,3.0,2.0,17.0,42.5
48268,mid,F,disloyal,45,business,eco plus,414,0,0,0,same,satisfied,True,1.0,5.0,1.0,1.0,3.0,1.0,12.0,40.0,4.0,5.0,4.0,3.0,3.0,5,2.0,3.0,29.0,72.5
58608,mid,F,disloyal,47,business,eco plus,334,12,18,-6,worsened,satisfied,True,5.0,2.0,5.0,5.0,4.0,5.0,26.0,86.67,3.0,3.0,3.0,4.0,5.0,5,3.0,5.0,31.0,77.5
33310,mid,F,disloyal,25,business,eco plus,101,0,1,-1,worsened,neutral or dissatisfied,False,3.0,2.0,3.0,3.0,1.0,3.0,15.0,50.0,1.0,4.0,3.0,1.0,1.0,5,3.0,,18.0,45.0
42131,mid,F,disloyal,30,business,eco plus,991,13,12,1,recovered,neutral or dissatisfied,False,2.0,2.0,4.0,4.0,1.0,4.0,17.0,56.67,4.0,4.0,3.0,1.0,1.0,3,3.0,1.0,20.0,50.0
2341,mid,F,disloyal,30,business,eco plus,672,0,0,0,same,neutral or dissatisfied,False,4.0,3.0,4.0,4.0,4.0,4.0,23.0,76.67,2.0,3.0,3.0,3.0,3.0,4,4.0,3.0,25.0,62.5
106238,mid,F,disloyal,20,business,eco plus,471,36,28,8,recovered,neutral or dissatisfied,False,4.0,3.0,4.0,4.0,3.0,4.0,22.0,73.33,1.0,4.0,4.0,3.0,3.0,3,3.0,4.0,25.0,62.5
69103,mid,F,disloyal,41,business,eco plus,1389,0,11,-11,worsened,neutral or dissatisfied,False,4.0,1.0,4.0,4.0,3.0,4.0,20.0,66.67,3.0,3.0,3.0,3.0,3.0,3,3.0,3.0,24.0,60.0
12956,mid,F,disloyal,38,business,eco plus,456,28,22,6,recovered,neutral or dissatisfied,False,3.0,1.0,3.0,3.0,4.0,3.0,17.0,56.67,5.0,1.0,3.0,4.0,4.0,5,4.0,4.0,30.0,75.0
84125,mid,F,disloyal,36,business,eco plus,1900,4,27,-23,worsened,neutral or dissatisfied,False,2.0,5.0,2.0,2.0,3.0,2.0,16.0,53.33,4.0,4.0,2.0,3.0,3.0,3,4.0,3.0,26.0,65.0
101030,mid,F,disloyal,26,business,eco plus,867,1,0,1,recovered,neutral or dissatisfied,False,4.0,3.0,4.0,4.0,2.0,4.0,21.0,70.0,3.0,3.0,4.0,2.0,2.0,4,4.0,2.0,24.0,60.0
27640,mid,F,disloyal,37,business,eco plus,554,0,6,-6,worsened,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,1.0,3.0,18.0,60.0,1.0,4.0,3.0,1.0,1.0,4,4.0,1.0,19.0,47.5
38405,mid,F,disloyal,38,business,eco plus,1754,0,0,0,same,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,2.0,2.0,12.0,40.0,3.0,4.0,2.0,1.0,1.0,3,4.0,1.0,19.0,47.5
55743,mid,F,disloyal,27,business,eco plus,2052,3,23,-20,worsened,neutral or dissatisfied,False,4.0,5.0,4.0,4.0,1.0,4.0,22.0,73.33,3.0,2.0,1.0,1.0,1.0,2,3.0,1.0,14.0,35.0
112974,mid,M,disloyal,27,business,eco plus,715,7,0,7,recovered,neutral or dissatisfied,False,3.0,1.0,3.0,3.0,3.0,3.0,16.0,53.33,1.0,4.0,3.0,2.0,2.0,4,4.0,2.0,22.0,55.0
98095,mid,M,disloyal,17,business,eco plus,928,7,14,-7,worsened,neutral or dissatisfied,False,2.0,5.0,2.0,2.0,3.0,2.0,16.0,53.33,4.0,3.0,3.0,3.0,3.0,3,4.0,2.0,25.0,62.5
54762,mid,M,disloyal,26,business,eco plus,787,0,0,0,same,neutral or dissatisfied,False,5.0,5.0,3.0,3.0,3.0,3.0,22.0,73.33,3.0,4.0,2.0,3.0,3.0,4,3.0,3.0,25.0,62.5
82120,mid,F,disloyal,50,business,eco plus,876,0,10,-10,worsened,neutral or dissatisfied,False,5.0,4.0,5.0,5.0,1.0,5.0,25.0,83.33,4.0,3.0,3.0,1.0,1.0,4,3.0,1.0,20.0,50.0
51210,mid,F,disloyal,33,business,eco plus,77,0,0,0,same,neutral or dissatisfied,False,5.0,4.0,5.0,5.0,3.0,5.0,27.0,90.0,2.0,2.0,2.0,3.0,3.0,3,5.0,3.0,23.0,57.5
7309,mid,M,disloyal,18,business,eco plus,130,0,0,0,same,neutral or dissatisfied,False,1.0,5.0,1.0,1.0,1.0,1.0,10.0,33.33,1.0,3.0,3.0,1.0,1.0,4,3.0,4.0,20.0,50.0
52459,mid,F,disloyal,34,business,eco plus,370,12,1,11,recovered,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,4.0,5.0,26.0,86.67,1.0,2.0,5.0,4.0,4.0,5,3.0,4.0,28.0,70.0
65437,mid,F,disloyal,14,business,eco plus,2165,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,3.0,5.0,25.0,83.33,4.0,3.0,3.0,3.0,3.0,2,4.0,2.0,24.0,60.0
39902,mid,F,disloyal,44,business,eco plus,272,4,3,1,recovered,neutral or dissatisfied,False,3.0,1.0,3.0,3.0,1.0,3.0,14.0,46.67,5.0,1.0,2.0,1.0,,4,2.0,,15.0,37.5
42417,mid,F,disloyal,37,business,eco plus,462,0,0,0,same,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,4.0,3.0,21.0,70.0,5.0,2.0,4.0,4.0,4.0,1,2.0,4.0,26.0,65.0
2629,mid,F,disloyal,25,business,eco plus,227,0,0,0,same,neutral or dissatisfied,False,2.0,5.0,1.0,1.0,1.0,1.0,11.0,36.67,2.0,4.0,4.0,2.0,2.0,3,3.0,4.0,24.0,60.0
45506,mid,M,disloyal,43,business,eco plus,122,0,0,0,same,neutral or dissatisfied,False,3.0,2.0,3.0,3.0,4.0,3.0,18.0,60.0,2.0,3.0,2.0,4.0,3.0,3,4.0,3.0,24.0,60.0
25903,mid,F,disloyal,22,business,eco plus,907,1,7,-6,worsened,satisfied,True,5.0,2.0,5.0,5.0,5.0,5.0,27.0,90.0,2.0,1.0,4.0,5.0,5.0,3,3.0,,23.0,57.5
73264,mid,F,disloyal,30,business,eco plus,675,24,22,2,recovered,neutral or dissatisfied,False,4.0,1.0,4.0,4.0,1.0,4.0,18.0,60.0,1.0,4.0,2.0,1.0,1.0,3,4.0,1.0,17.0,42.5
41166,mid,M,disloyal,44,business,eco plus,140,36,25,11,recovered,neutral or dissatisfied,False,5.0,5.0,5.0,5.0,4.0,5.0,29.0,96.67,1.0,1.0,4.0,4.0,4.0,3,4.0,4.0,25.0,62.5
22519,mid,M,disloyal,22,business,eco plus,143,0,0,0,same,neutral or dissatisfied,False,3.0,2.0,3.0,3.0,4.0,3.0,18.0,60.0,4.0,4.0,3.0,3.0,3.0,3,4.0,1.0,25.0,62.5
29729,mid,M,disloyal,63,business,eco plus,1297,0,19,-19,worsened,satisfied,True,2.0,4.0,4.0,1.0,4.0,2.0,17.0,56.67,1.0,4.0,2.0,2.0,4.0,4,2.0,4.0,23.0,57.5
1637,mid,F,disloyal,35,business,eco plus,999,0,0,0,same,neutral or dissatisfied,False,1.0,4.0,3.0,3.0,3.0,3.0,17.0,56.67,1.0,3.0,2.0,3.0,3.0,4,3.0,3.0,22.0,55.0
1377,mid,M,disloyal,38,business,eco plus,247,0,0,0,same,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,4.0,3.0,21.0,70.0,3.0,3.0,1.0,4.0,4.0,3,2.0,4.0,24.0,60.0
51301,mid,F,disloyal,38,business,eco plus,86,0,0,0,same,satisfied,True,2.0,2.0,2.0,2.0,4.0,2.0,14.0,46.67,5.0,4.0,2.0,4.0,4.0,3,2.0,4.0,28.0,70.0
59260,mid,F,disloyal,12,business,eco plus,3904,12,0,12,recovered,neutral or dissatisfied,False,4.0,3.0,3.0,1.0,3.0,4.0,18.0,60.0,4.0,2.0,4.0,4.0,3.0,4,3.0,2.0,26.0,65.0
125243,mid,F,disloyal,22,business,eco plus,1149,0,6,-6,worsened,neutral or dissatisfied,False,4.0,2.0,4.0,4.0,1.0,4.0,19.0,63.33,2.0,3.0,2.0,,,2,2.0,1.0,12.0,30.0
78247,mid,F,disloyal,61,business,eco plus,259,0,0,0,same,neutral or dissatisfied,False,5.0,1.0,5.0,5.0,3.0,5.0,24.0,80.0,2.0,3.0,2.0,3.0,3.0,4,4.0,3.0,24.0,60.0
51192,mid,F,disloyal,26,business,eco plus,337,0,8,-8,worsened,neutral or dissatisfied,False,3.0,4.0,3.0,3.0,3.0,3.0,19.0,63.33,5.0,2.0,1.0,3.0,3.0,5,2.0,3.0,24.0,60.0
27189,mid,F,disloyal,38,business,eco plus,2640,2,7,-5,worsened,neutral or dissatisfied,False,5.0,3.0,2.0,4.0,1.0,5.0,20.0,66.67,5.0,2.0,5.0,5.0,2.0,3,5.0,2.0,29.0,72.5
106318,mid,M,disloyal,36,business,eco plus,598,2,0,2,recovered,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,3.0,3.0,20.0,66.67,3.0,3.0,3.0,3.0,3.0,4,3.0,3.0,25.0,62.5
37770,mid,F,disloyal,22,business,eco plus,944,0,0,0,same,neutral or dissatisfied,False,1.0,4.0,3.0,3.0,3.0,3.0,17.0,56.67,3.0,3.0,1.0,3.0,3.0,4,4.0,2.0,23.0,57.5
52902,mid,F,disloyal,34,business,eco plus,1024,0,0,0,same,neutral or dissatisfied,False,4.0,5.0,4.0,4.0,2.0,4.0,23.0,76.67,4.0,3.0,3.0,2.0,2.0,4,3.0,2.0,23.0,57.5
70910,mid,F,disloyal,26,business,eco plus,1721,13,9,4,recovered,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,3.0,5.0,25.0,83.33,2.0,3.0,2.0,3.0,3.0,3,3.0,2.0,21.0,52.5
26414,mid,M,disloyal,36,business,eco plus,849,0,0,0,same,neutral or dissatisfied,False,1.0,5.0,2.0,2.0,2.0,2.0,14.0,46.67,2.0,3.0,5.0,2.0,2.0,5,3.0,2.0,24.0,60.0
45379,mid,M,disloyal,38,business,eco plus,290,0,0,0,same,neutral or dissatisfied,False,3.0,3.0,5.0,5.0,1.0,5.0,22.0,73.33,2.0,3.0,3.0,1.0,1.0,2,4.0,1.0,17.0,42.5
109754,mid,F,disloyal,28,business,eco plus,680,0,0,0,same,neutral or dissatisfied,False,5.0,3.0,5.0,5.0,1.0,5.0,24.0,80.0,4.0,3.0,3.0,1.0,1.0,2,3.0,1.0,18.0,45.0
124478,mid,F,disloyal,9,business,eco plus,980,0,0,0,same,neutral or dissatisfied,False,1.0,2.0,1.0,1.0,4.0,1.0,10.0,33.33,1.0,3.0,3.0,4.0,4.0,3,3.0,,21.0,52.5
107454,mid,F,disloyal,79,business,eco plus,325,4,0,4,recovered,neutral or dissatisfied,False,5.0,4.0,5.0,4.0,4.0,1.0,23.0,76.67,4.0,4.0,1.0,3.0,4.0,4,2.0,4.0,26.0,65.0
57031,mid,M,disloyal,27,business,eco plus,2454,5,0,5,recovered,neutral or dissatisfied,False,2.0,1.0,2.0,2.0,2.0,2.0,11.0,36.67,4.0,4.0,2.0,2.0,2.0,2,4.0,2.0,22.0,55.0
27877,mid,F,disloyal,38,business,eco plus,1133,2,0,2,recovered,neutral or dissatisfied,False,4.0,3.0,4.0,4.0,3.0,4.0,22.0,73.33,3.0,4.0,3.0,3.0,3.0,4,4.0,3.0,27.0,67.5
89472,mid,M,disloyal,27,business,eco plus,151,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,3.0,5.0,25.0,83.33,1.0,3.0,2.0,4.0,4.0,3,4.0,4.0,25.0,62.5
105851,mid,M,disloyal,18,business,eco plus,883,9,0,9,recovered,neutral or dissatisfied,False,5.0,5.0,5.0,5.0,3.0,5.0,28.0,93.33,1.0,4.0,1.0,3.0,3.0,3,3.0,2.0,20.0,50.0
61112,mid,F,disloyal,38,business,eco plus,209,0,0,0,same,neutral or dissatisfied,False,4.0,4.0,4.0,4.0,4.0,4.0,24.0,80.0,5.0,3.0,5.0,4.0,4.0,2,3.0,4.0,30.0,75.0
116714,mid,F,disloyal,23,business,eco plus,325,9,6,3,recovered,neutral or dissatisfied,False,4.0,4.0,4.0,4.0,3.0,4.0,23.0,76.67,1.0,5.0,4.0,3.0,3.0,1,2.0,3.0,22.0,55.0
106460,mid,F,disloyal,15,business,eco plus,1670,15,8,7,recovered,neutral or dissatisfied,False,1.0,2.0,2.0,2.0,2.0,2.0,11.0,36.67,4.0,3.0,2.0,2.0,2.0,4,4.0,2.0,23.0,57.5
22506,mid,F,disloyal,25,business,eco plus,238,0,15,-15,worsened,neutral or dissatisfied,False,4.0,4.0,4.0,4.0,2.0,4.0,22.0,73.33,1.0,3.0,4.0,2.0,2.0,3,3.0,,18.0,45.0
104550,mid,F,disloyal,19,business,eco plus,1047,22,14,8,recovered,neutral or dissatisfied,False,4.0,4.0,4.0,4.0,3.0,4.0,23.0,76.67,3.0,4.0,3.0,3.0,3.0,3,3.0,2.0,24.0,60.0
78073,mid,M,disloyal,26,business,eco plus,332,0,3,-3,worsened,neutral or dissatisfied,False,4.0,1.0,4.0,4.0,4.0,4.0,21.0,70.0,1.0,4.0,1.0,4.0,4.0,3,4.0,2.0,23.0,57.5
42075,mid,F,disloyal,50,business,eco plus,116,0,0,0,same,neutral or dissatisfied,False,1.0,3.0,1.0,1.0,3.0,1.0,10.0,33.33,1.0,5.0,2.0,3.0,4.0,5,4.0,4.0,28.0,70.0
39897,mid,F,disloyal,30,business,eco plus,132,23,29,-6,worsened,neutral or dissatisfied,False,2.0,1.0,1.0,1.0,2.0,1.0,8.0,26.67,1.0,3.0,2.0,2.0,2.0,3,4.0,2.0,19.0,47.5
33887,mid,F,disloyal,24,business,eco plus,994,8,6,2,recovered,satisfied,True,1.0,1.0,3.0,3.0,4.0,3.0,15.0,50.0,2.0,5.0,3.0,4.0,4.0,5,4.0,,27.0,67.5
31567,mid,M,disloyal,36,business,eco plus,453,13,11,2,recovered,neutral or dissatisfied,False,2.0,1.0,2.0,2.0,1.0,2.0,10.0,33.33,1.0,4.0,4.0,1.0,1.0,3,3.0,1.0,18.0,45.0
86877,mid,M,disloyal,28,business,eco plus,692,0,0,0,same,neutral or dissatisfied,False,1.0,1.0,1.0,1.0,4.0,1.0,9.0,30.0,1.0,4.0,3.0,5.0,5.0,4,3.0,5.0,30.0,75.0
124256,mid,M,disloyal,50,business,eco plus,1916,0,0,0,same,neutral or dissatisfied,False,2.0,5.0,1.0,1.0,3.0,1.0,13.0,43.33,4.0,2.0,1.0,3.0,2.0,1,3.0,2.0,18.0,45.0
80086,mid,F,disloyal,44,business,eco plus,550,0,0,0,same,neutral or dissatisfied,False,3.0,1.0,3.0,3.0,1.0,3.0,14.0,46.67,1.0,3.0,1.0,1.0,1.0,3,3.0,1.0,14.0,35.0
105555,mid,F,disloyal,26,business,eco plus,611,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,3.0,5.0,25.0,83.33,1.0,4.0,3.0,3.0,3.0,3,3.0,2.0,22.0,55.0
13162,mid,F,disloyal,38,business,eco plus,595,14,6,8,recovered,neutral or dissatisfied,False,2.0,4.0,4.0,4.0,3.0,4.0,21.0,70.0,3.0,3.0,2.0,3.0,3.0,4,3.0,3.0,24.0,60.0
99008,mid,F,disloyal,27,business,eco plus,479,11,6,5,recovered,neutral or dissatisfied,False,3.0,5.0,3.0,3.0,2.0,3.0,19.0,63.33,3.0,3.0,4.0,2.0,2.0,3,4.0,2.0,23.0,57.5
44382,mid,F,disloyal,38,business,eco plus,229,0,5,-5,worsened,satisfied,True,5.0,3.0,5.0,5.0,4.0,5.0,27.0,90.0,2.0,4.0,4.0,3.0,3.0,4,2.0,3.0,25.0,62.5
27029,mid,F,disloyal,25,business,eco plus,954,0,0,0,same,neutral or dissatisfied,False,2.0,3.0,4.0,4.0,3.0,4.0,20.0,66.67,4.0,5.0,3.0,4.0,4.0,5,3.0,,28.0,70.0
52462,mid,M,disloyal,38,business,eco plus,370,0,2,-2,worsened,neutral or dissatisfied,False,2.0,5.0,2.0,2.0,3.0,2.0,16.0,53.33,3.0,1.0,4.0,3.0,3.0,2,4.0,3.0,23.0,57.5
127296,mid,M,disloyal,16,business,eco plus,1020,0,0,0,same,neutral or dissatisfied,False,2.0,2.0,2.0,2.0,4.0,2.0,14.0,46.67,3.0,1.0,1.0,4.0,4.0,4,3.0,,20.0,50.0
8310,mid,F,disloyal,36,business,eco plus,402,15,10,5,recovered,neutral or dissatisfied,False,1.0,1.0,1.0,1.0,3.0,1.0,8.0,26.67,4.0,3.0,4.0,3.0,3.0,2,3.0,3.0,25.0,62.5
56764,mid,F,disloyal,64,business,eco plus,937,0,3,-3,worsened,neutral or dissatisfied,False,4.0,5.0,4.0,4.0,1.0,4.0,22.0,73.33,3.0,3.0,3.0,1.0,1.0,4,3.0,1.0,19.0,47.5
20878,mid,M,disloyal,25,business,eco plus,534,0,0,0,same,satisfied,True,5.0,3.0,5.0,5.0,5.0,5.0,28.0,93.33,2.0,1.0,4.0,5.0,5.0,3,3.0,,23.0,57.5
73235,mid,F,disloyal,28,business,eco plus,946,0,8,-8,worsened,neutral or dissatisfied,False,2.0,5.0,5.0,5.0,1.0,5.0,23.0,76.67,2.0,3.0,4.0,1.0,1.0,3,3.0,1.0,18.0,45.0
43176,mid,F,disloyal,25,business,eco plus,781,2,0,2,recovered,neutral or dissatisfied,False,2.0,1.0,2.0,2.0,3.0,2.0,12.0,40.0,3.0,3.0,5.0,3.0,3.0,4,2.0,,23.0,57.5
19168,mid,M,disloyal,25,business,eco plus,304,0,24,-24,worsened,neutral or dissatisfied,False,1.0,3.0,1.0,1.0,2.0,1.0,9.0,30.0,1.0,3.0,4.0,2.0,2.0,2,3.0,2.0,19.0,47.5
55298,mid,F,disloyal,28,business,eco plus,1585,5,3,2,recovered,neutral or dissatisfied,False,5.0,5.0,2.0,2.0,1.0,2.0,17.0,56.67,1.0,3.0,1.0,1.0,1.0,4,3.0,1.0,15.0,37.5
38287,mid,F,disloyal,22,business,eco plus,1180,0,0,0,same,neutral or dissatisfied,False,1.0,2.0,1.0,1.0,3.0,1.0,9.0,30.0,2.0,4.0,1.0,3.0,3.0,3,4.0,4.0,24.0,60.0
40924,mid,F,disloyal,27,business,eco plus,501,0,0,0,same,neutral or dissatisfied,False,4.0,5.0,3.0,3.0,4.0,3.0,22.0,73.33,1.0,5.0,4.0,4.0,4.0,3,2.0,4.0,27.0,67.5
103969,mid,F,disloyal,45,business,eco plus,770,0,0,0,same,neutral or dissatisfied,False,5.0,4.0,5.0,5.0,1.0,5.0,25.0,83.33,1.0,3.0,2.0,1.0,1.0,3,4.0,1.0,16.0,40.0
37755,mid,F,disloyal,20,business,eco plus,1076,16,0,16,recovered,neutral or dissatisfied,False,5.0,4.0,5.0,5.0,3.0,5.0,27.0,90.0,3.0,1.0,4.0,3.0,3.0,4,3.0,,21.0,52.5
99880,mid,F,disloyal,29,business,eco plus,1436,0,0,0,same,neutral or dissatisfied,False,1.0,4.0,1.0,1.0,2.0,1.0,10.0,33.33,3.0,3.0,1.0,2.0,2.0,4,3.0,2.0,20.0,50.0
22517,mid,F,disloyal,38,business,eco plus,238,0,0,0,same,neutral or dissatisfied,False,4.0,2.0,4.0,4.0,4.0,4.0,22.0,73.33,4.0,4.0,2.0,4.0,4.0,1,1.0,4.0,24.0,60.0
59794,mid,F,disloyal,34,business,eco plus,927,0,0,0,same,neutral or dissatisfied,False,3.0,3.0,3.0,3.0,3.0,3.0,18.0,60.0,3.0,5.0,2.0,3.0,3.0,2,3.0,3.0,24.0,60.0
123944,mid,F,disloyal,51,business,eco plus,541,1,0,1,recovered,neutral or dissatisfied,False,4.0,5.0,4.0,4.0,3.0,4.0,24.0,80.0,3.0,2.0,4.0,3.0,2.0,2,1.0,2.0,19.0,47.5
29179,mid,F,disloyal,44,business,eco plus,697,0,3,-3,worsened,neutral or dissatisfied,False,4.0,3.0,4.0,4.0,2.0,4.0,21.0,70.0,2.0,4.0,1.0,2.0,2.0,4,4.0,2.0,21.0,52.5
112634,mid,F,disloyal,64,business,eco plus,602,0,0,0,same,neutral or dissatisfied,False,3.0,2.0,2.0,2.0,3.0,2.0,14.0,46.67,2.0,3.0,1.0,3.0,3.0,3,3.0,3.0,21.0,52.5
24436,mid,F,disloyal,25,business,eco plus,634,0,0,0,same,neutral or dissatisfied,False,5.0,1.0,5.0,5.0,1.0,5.0,22.0,73.33,2.0,3.0,5.0,1.0,1.0,2,4.0,3.0,21.0,52.5
21317,mid,F,disloyal,30,business,eco plus,620,14,12,2,recovered,satisfied,True,3.0,5.0,4.0,4.0,,4.0,20.0,66.67,2.0,3.0,4.0,,,1,3.0,,13.0,32.5
14356,mid,M,disloyal,26,business,eco plus,395,12,7,5,recovered,neutral or dissatisfied,False,4.0,5.0,4.0,4.0,2.0,4.0,23.0,76.67,2.0,4.0,4.0,2.0,2.0,3,3.0,4.0,24.0,60.0
69619,mid,F,disloyal,27,business,eco plus,2475,3,0,3,recovered,neutral or dissatisfied,False,1.0,2.0,2.0,3.0,2.0,1.0,11.0,36.67,4.0,5.0,1.0,1.0,2.0,1,3.0,2.0,19.0,47.5
58246,mid,M,disloyal,55,business,eco plus,525,4,0,4,recovered,neutral or dissatisfied,False,3.0,4.0,3.0,3.0,1.0,3.0,17.0,56.67,3.0,4.0,3.0,1.0,1.0,4,4.0,1.0,21.0,52.5
14473,mid,F,disloyal,26,business,eco plus,674,0,0,0,same,neutral or dissatisfied,False,4.0,3.0,4.0,4.0,3.0,4.0,22.0,73.33,3.0,1.0,3.0,4.0,4.0,1,2.0,5.0,23.0,57.5
30200,mid,F,disloyal,25,business,eco plus,95,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,4.0,4.0,3.0,4.0,22.0,73.33,1.0,4.0,4.0,3.0,3.0,4,4.0,1.0,24.0,60.0
64462,mid,F,disloyal,37,business,eco plus,989,0,0,0,same,neutral or dissatisfied,False,2.0,5.0,5.0,5.0,2.0,5.0,24.0,80.0,4.0,3.0,2.0,2.0,2.0,3,3.0,2.0,21.0,52.5
93374,mid,M,disloyal,37,business,eco plus,1024,9,0,9,recovered,neutral or dissatisfied,False,5.0,4.0,5.0,5.0,2.0,5.0,26.0,86.67,3.0,4.0,3.0,2.0,2.0,4,3.0,2.0,23.0,57.5
42393,mid,F,disloyal,32,business,eco plus,748,9,8,1,recovered,neutral or dissatisfied,False,2.0,5.0,2.0,2.0,3.0,2.0,16.0,53.33,2.0,3.0,5.0,3.0,3.0,2,3.0,3.0,24.0,60.0
31225,mid,F,disloyal,25,business,eco plus,628,3,0,3,recovered,neutral or dissatisfied,False,1.0,4.0,1.0,1.0,2.0,1.0,10.0,33.33,1.0,3.0,1.0,2.0,2.0,4,3.0,2.0,18.0,45.0
51471,mid,F,disloyal,43,business,eco plus,89,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,4.0,4.0,3.0,4.0,22.0,73.33,3.0,5.0,5.0,3.0,3.0,5,2.0,3.0,29.0,72.5
45383,mid,F,disloyal,37,business,eco plus,175,0,0,0,same,satisfied,True,3.0,2.0,4.0,4.0,5.0,4.0,22.0,73.33,1.0,4.0,2.0,5.0,5.0,1,1.0,5.0,24.0,60.0
20589,mid,M,disloyal,26,business,eco plus,533,0,0,0,same,neutral or dissatisfied,False,5.0,4.0,5.0,5.0,2.0,5.0,26.0,86.67,5.0,2.0,5.0,2.0,2.0,3,1.0,2.0,22.0,55.0
68725,mid,F,disloyal,29,business,eco plus,237,0,0,0,same,neutral or dissatisfied,False,5.0,2.0,5.0,5.0,3.0,5.0,25.0,83.33,1.0,4.0,1.0,3.0,3.0,3,4.0,3.0,22.0,55.0
33232,mid,F,disloyal,44,business,eco plus,101,0,0,0,same,neutral or dissatisfied,False,1.0,1.0,1.0,1.0,2.0,1.0,7.0,23.33,3.0,4.0,5.0,2.0,2.0,2,4.0,2.0,24.0,60.0
116641,mid,F,disloyal,27,business,eco plus,447,14,0,14,recovered,neutral or dissatisfied,False,4.0,1.0,4.0,4.0,2.0,4.0,19.0,63.33,2.0,3.0,2.0,1.0,1.0,3,4.0,1.0,17.0,42.5
37749,mid,M,disloyal,37,business,eco plus,1028,9,3,6,recovered,neutral or dissatisfied,False,5.0,5.0,5.0,5.0,1.0,5.0,26.0,86.67,5.0,3.0,4.0,1.0,1.0,3,2.0,1.0,20.0,50.0
